full_text,sentiment
@gaprietorico: Cuanta responsabilidad tienen los togados de casos como el que se presentó hoy en Medellín. Coger un asesino terrorista y…,1
"@mcn24H: 🇨🇴 Delincuentes armados hurtaron dinero y joyas a los clientes de un restaurante de carretera en Guarne, Antioquia, en la vía M…",0
@EpicuroDeSamos_ Gracias. Necesitamos a Medellín y a Antioquia en general del lado del resto de Colombia!,1
"Tantos años hace que me fui de medellin (2001) porque ya lo sabia
Me alegra sobremanera por los paisas que ya no se dejan intimidar por @AlvaroUribeVel y sus motosierras. 
PD: yo no soy petrista, soy #antiuribista https://t.co/vFrbYlqmS0",0
@JoseMejiaCD Ayer un atraco el ifueputa y hoy un ifueputa pasiandose por Medellín .... Q pasa en Medellín ❓,0
"@LIBERTANK_: ⁉️¿Empresarios? ¿Qué es eso?

⚡Estuvimos en las calles de Medellín preguntándole a la gente qué entendían por “empresarios”…",0
"A Petro no le da vergüenza seguir insistiendo en Medellín, como lo detestan de harto... Además, cómo se le ocurre meterse en el centro con ese gremio de negociantes tan fuerte. 

Eso es como un Uber meterse en un acopio de taxis guevom! 

No siga haciendo el oso @petrogustavo",1
@petrogustavo Como te fue en medellin contanos ajajjajajajajajja,0
"#NoticiasDeLaHora El Fiscal General, Francisco Barbosa, confirmó que ayer en Medellín alcanzaron a robar 3 mil gramos de oro sin procesar.

📻➡ https://t.co/LPPvT06WLI https://t.co/91m3CtOr8h",0
"Colombia se hace respetar 👏👏👏#ColombiaRepudiaAPetro
#ColombiaRepudiaAPetro 
#ColombiaRepudiaAPetro lo expulsan de Medellín y le gritan terrorista, guerrillero, asesino, mafioso, fuera, fuera. https://t.co/6IB14r9ltG",1
@Mariahuribe1: @diamaov Y cuando el alcalde Quintero Calle escribió esto 👇 ahí si lo vió con buenos ojos? Cuando van a entender que él m…,0
"En Medellín la gente es muy trabajadora, les queda díficil pegar aquí las ideas petristas. https://t.co/J321AI280M",0
"@Puntodequiebr15: Resultados de la frustración de robo en el poblado Medellín, felicitaciones a la Policía de Medellín y aunque es lo qu…",1
Bogotá no puede ver a Medellín ganando https://t.co/ta56Se2CX4,0
@Dona_Pily2 Medellín la tumba del uribismo! https://t.co/Rp1InSSwmf,0
@willj84753699 Uribe viendo lo que está haciendo Medellín. https://t.co/xC7vYseS4p,1
"@rolloshermanos Hola, espero se encuentren bien.¿Hacen envíos a Medellín y área metropolitana?",0
"@JoseMejiaCD @dannyroddry Que ternurita el domiciliario, las vendedoras de helados y de masmelos y los vendedores de imitaciones chinas del centro de Medellin. 
Defendiendo a un sistema que es el que los tiene ahí, fregados, sin oportunidades. 
Uribe les corta las piernas y les vende las muletas.
Títeres!",0
@sergio_fajardo no quedaría ni de concejal de Medellín. No sé por qué se da y le dan tanta importancia,0
"@Jacobo_AR Hola @Jacobo_AR buenas tardes, La vía Pereira - Medellín actualmente se encuentra habilitada según el reporte de las autoridades.",0
"#Notired360 Un Incendio ocasionó la destrucción de ocho casas en el barrio Carpinelo de Medellín.

@DAGRDMedellin
@AlcaldiadeMed https://t.co/CDgnvFEuGx",0
@JoseMejiaCD Apoteósica manifestación de #Petro en #Medellin #FueraGuerrillero . Ve mi estimadisimo @Salu_Macallan8 ahí te dejo para que hagas lo que queras con éste videito del Carechimb@ que no pudo trasladar sus buses llenos de indios a Medallo.,1
"@petrogustavo Y la abucheada que les metieron en las cállese Medellín? A no, esa no sirve para ganar votos",0
@prensapaisa No se habla de estos eventos en los medios ni se dan reporte de los suicidios en el metro de Medellín o en otros metros del mundo porque eso haría que más personas vieran este método como una opción para quitarse la vida. Así es la campaña contra el suicidio.,0
@petrogustavo queriendo confundir pretendiendo mostrar que en Medellín lo quieren. Y resultad que lo sacaron del centro como un can. #PetroEsGuerrillero,1
@petrogustavo Jajaja soy paisa y en Medellín no se vé eso. No saben ni editar fotos. 🙈,1
@ELTIEMPO Entonces el show de ese alcalde de Medellín con atril y todo era nuevamente mentira? Ese tipo todos los días dice una mentira nueva.,1
@alejarojas_g Hoy fue sacado como una RATA de Medellín… como los que es… fuera 🐀🐀🐀,1
"@Salu_Macallan8: Una pregunta, Medellín en que carechimba año está?",0
"@JoseMejiaCD El tipo al pueblo lo mete en el mismo rasero, fue al centro de medellin esperando vivas, muestras de amor y respeto pensando que todos en el centro eran parte de los 5mil marihuaneros que el les paga y resulta que era el pueblo pensante, sobrio y trabajador con criterio propio",1
@LaVerdadSeaD: Robo de película en Medellín sí se hizo efectivo #LaVerdadSeaDicha https://t.co/zlrDs67X58,0
Conozca la cifra que se robaron en oro durante el atraco de película en Medellín https://t.co/SUcMAj5qqI https://t.co/PP2WOAxvAL,0
Muy bien Medellín! Fuera rata comunista @petrogustavo https://t.co/Njk7oxmLKE,1
@EduardoLuisFut: Bienvenidos al show de viernes 4pm @SaqueLargoWin x @WinSportsTV con @olsendeportes @CarlosAlemanJ @riosgonzalezp @Pipe…,1
"@zonacero de donde sacan esa noticia, el alcalde de medellin no ha dicho nada respecto a eso.",1
En el centro de #Medellín le manifestaron el cariño a #Petro y le mostraron la salida de la zona. https://t.co/upiqOxjmVa,1
@andersoncasta16 @petrogustavo Hoy @petrogustavo fue sacado como una RATA de Medellín… como lo que es… FUERA…. 🐀🐀🐀🐀,0
si dios quiere dentro de un mes a esta hora estaré recibiendo suero intravenosa en un hospital de medellín 🙏🏻,0
"@mariumega Marucita: para que lo lea también Cielo, acabo de leer el twiter de @petrogustavo desde Medellín donde informa en la Reunión con el Magisterio que los educadores se suman al Pacto Histórico",0
"@Flora__Music: ¡Una experiencia única que nos hará vibrar! 
@AraMalikian por primera y única vez en Medellín @teatroudem.
Boletas dispon…",0
@didihO511: Un manto de dudas frente al robo en El Poblado: Fiscal Francisco Barbosa desmiente al alcalde de Medellín https://t.co/DMk31…,0
#Prográmese este fin de semana con todas las actividades  de nuestra #AgendaCultural. ⏩ https://t.co/WYzj5UAKsX https://t.co/iVB6QcpmOl,0
Un manto de dudas frente al robo en El Poblado: Fiscal Francisco Barbosa desmiente al alcalde de Medellín https://t.co/DMk31yRAmp a través de @ifmnoticias,0
@numeral767 me gustaría saber cómo está el estado de la carretera Pereira-Medellín,0
"@CarmenR64076640 @JoseMejiaCD De la cara hp y en fiscalia diga con nombre y cédula quienes somos los paracos en Medellín,  porque me imagino que tiene pruebas contra una mayoría de población.",1
Gustavo Petro sacado hoy de Medellín así debería ser en todas la ciudades https://t.co/qowTX9Y222,1
"Robo en Medellín no fue frustrado, alcanzaron a llevarse oro avaluado en $500 millones https://t.co/KqKcKqGiNB",0
"Luego del show mediático del alcalde Quintero, la evidencia señala que el hurto sí se consumó, que es millonario y que capturaron a los campaneros y no a los ladrones.  https://t.co/ALE3ueqr8C",1
@PensVelez @Szyslaky3967 Que bueno como lo recibió Medellin jajajajajajaja https://t.co/mA3IQK5zbc,0
"🚨 El fiscal Francisco Barbosa le confirmó a EL TIEMPO, además, que al menos 23 motos con parrillero intervinieron en el robo. Le contamos más ➡️ https://t.co/6BPZjXq6JZ https://t.co/ncNJlvPZth",0
Bienvenidos al show de viernes 4pm @SaqueLargoWin x @WinSportsTV con @olsendeportes @CarlosAlemanJ @riosgonzalezp @PipeAlvarez28 en Quilla @JOSEHUGOILLERA en Medellín @JulianMCespedes Se viene el pronóstico para las últimas 3 fechas del show. Cómo quedará la tabla? #SaqueLargoWIN https://t.co/hfuLvSlhka,1
"@isamg6: Medellín va detener la avanzada del Petrochavismo en Colombia, @petrogustavo usted no será presidente. La clase popular de Mede…",1
Robo de película en Medellín sí se hizo efectivo #LaVerdadSeaDicha https://t.co/zlrDs67X58,0
Medellín cambió hace mucho rato 💪💪👇 https://t.co/d7bmA8aLVw,1
@JuliaCorreaNutt @QuinteroCalle @petrogustavo Esto es poesía en mi Medellín!! Y la verdadera encuesta. 😏👍,0
"@AmarantaHankTw: Medellín, vuelve La Fiesta Privada de Amaranta 😎 Nos vemos 😎 https://t.co/HECSaMdQoW",1
Quien decidiría llevar a Petro al centro de Medellín? El lugar mas paraco de la ciudad la lavadora más grande de Antioquia. Definitivamente no los entiendo @PactoCol,0
@GSNoticiascol: #Judicial    | 550 millones en oro sin procesar se llevaron los ladrones en Medellín https://t.co/bkm5kvCJOF Vía @GSNoti…,0
Investigación revela que el prestigio es el factor decisivo a la hora de usar más el vehículo: https://t.co/MLyJ5xtm3w,0
#Nacional | “Que le pregunten al ladrón que perdió el riñón”: alcalde de Medellín a quienes dicen que robo fue un montaje https://t.co/C82jgMnmz8,1
"@petrogustavo Los venezolanos sacaron cómo perro a Petro del centro de Medellín
Porque saben que es culpable de su situación
#petroresponda",0
"@casta_smith: yo: ya no más gastos innecesarios, de ahora en adelante estaré en modo ahorro 🙏🏼

maluma anuncia concierto en Medellín: ht…",0
@RonaldMonroy15 @andreagossain Medellin no destiñe..!!!😍😍😍😍😍😍😍 https://t.co/u3PGYWtEhX,0
Merece difundir amo Medellín!!! https://t.co/ZildOgryfI,0
"@AuroraLavender2: Bueno amores, se me dañó la nevera y como me toca cargar con esta familia no me da para solventar ese gasto así que vo…",0
"👉Estamos en inscripciones abiertas al programa de Archivística en Medellín y en nuestras seccionales de Andes, Carmen de Viboral, Puerto Berrío Caucasia y Apartadó 👏

📌Revisa el paso a paso: https://t.co/SPDk1dk9gu

📣Más información del Pregrado: https://t.co/AWB3fA9M3i https://t.co/YD1q55Cbgj",0
"¿Como en La Casa de Papel?

Conoce más detalles del espectacular robo en Medellín ⏬ https://t.co/WGOD8blTsF",0
@ElRepublicano09 @petrogustavo Gracias Medellin!!!,1
"Kombilesa mi está en Medellín, ¡Qué envidia!",0
"Pero cómo vas a aparecerte en Medellin al lugar donde tus marihuaneros seguidores pusieron a aguantar hambre a la gente durante el paro? Tenés un cromosoma de más o qué, bandido hp @petrogustavo ?",1
Lo último: fuerte incendio consumió ocho viviendas en el nororiente de Medellín https://t.co/8iwi0sRqy1,0
Para Medellín y para la @EducacionMed es un orgullo poder compartir con otras ciudades nuestro conocimiento y buenas prácticas. Gracias a la invitación de @SECTEI_CDMX estaré compartiendo lo que hemos aprendido de las estrategias implementadas para cerrar brechas digitales. https://t.co/OZzqY3Q5Ds,0
"@petrogustavo #ColombiaRepudiaAPetro lo expulsaron de Medellín, y le gritan terroristas, hampón, guerrillero, asesino.
A Colombia no se engaña.
#ColombiaRepudiaAPetro 
#ColombiaRepudiaAPetro 
#ColombiaRepudiaAPetro https://t.co/78u5dUZlQw",1
"@Mary24908823: @juliogonzalezvi @elcolombiano Hmmmm ya estamos hartos de ese alcalde, me parece mucho tiempo, de aca a marzo ese tipo ac…",0
"@elcolombiano: 🚨 Atención: a esta hora se presenta un incendio en el barrio Carpinelo, de la comuna 1 de Medellín. Los bomberos ya están…",0
"Estos son los uribistas, esta es su democracia, golpear a aquellas personas que piensan diferente: Medellín en su máximo esplendor. https://t.co/BCrOPVfrqL",1
@anamarqr: ¡Fuera de Medellín!,0
Medellín le dice no al comunismo y al siniestro y peligroso @petrogustavo https://t.co/iYNqNIGMca,0
@MartePiantini: El operador aéreo AVIANCA se encontraba operando la ruta Medellín/Punta Cana/Medellín bajo modalidad de permiso especial…,0
@Szyslaky3967 En el hueco de Medellín vimos@otra cosa jajajaja payasa,1
"Soy yo, o en Medellín solo se sale a chirriar 
Quien putas me invita a un picnic o una salida al campo yo que sé... 🤯☹️",0
@isamg6 @petrogustavo Los maestros de Medellín y Antioquia le aplauden. Leo https://t.co/2JPAxUp8p8,0
"Tal cual...
#empleo #trabajo #colombia #venezuela #seguidores #bogota #caracas #siguemeytesigo #likesforlike  #followforfollowback #maracaibo #barranquilla #tiktok #tbt #medellin #falcon #colombia🇨🇴 #venezuela🇻🇪 #seguidoresgratis #followｍe #colombiana #venezolana https://t.co/xVojhPx186",0
"@elmonosanchezof @CNE_COLOMBIA @AlcaldiaDeCali @TwiterosCali @CaliWebCo @EnterateCali @elpaiscali Donde podemos volver a firmar, SI MEDELLIN PUDO CALI TAMBIÉN PODRÁ!!!
Compañeros de trabajo, clientes, vecinos, familia, amigos quieren firmar!!!",0
"La Alcaldía de Medellín inició las jornadas de vacunación contra la covid-19  en 273 sedes de atención de la Unidad Administrativa Especial Buen Comienzo, entre jardines y centros infantiles, para inmunizar a  más de 27.000 niños y niñas entre 3 y 5 años https://t.co/toBFvlAcFd",0
"#Medellín | Los “Destellitos”, unos personajes mágicos inspirados en el brillo de las estrellas y los frutos navideños son los anfitriones de los Alumbrados Navideños de Medellín

https://t.co/imWp2NtUuB",1
"Hallan muertas a madre e hija en Yolombó, Antioquia https://t.co/ua3C9Kh03C a través de @eltiempo",0
@rockjack2007: Excelente hilo de como los paisas sacaron abucheado a petro y a sus seguidores.  Medellin retoma su camino.,0
#PactoHistorico @petrogustavo @NoticiasRCN @NoticiasCaracol @WRadioColombia @AidaAvellaE @PizarroMariaJo @intiasprilla @GustavoBolivar @ColombiaHumana_ #PetroEsHambre #PetroNuncaSeraPresidente #PetroEnMedellin LO ABUCHEARON #Medellin SE RESPETA PETRO +LPARYDO https://t.co/oMJs1ogoZc,1
"Algo pasa mal en la Medellín Humana.
Recomiendo ver este hilo de vídeos. https://t.co/W3iouZKh4Z",0
Y entonces …. A nadie se le ha ocurrido reconocer la labor de la policía de Medellín que con simples pistolas frustran el atraco con fusiles de ayer? … o aún quedan los que hace uno meses vociferaban que a la policía había que acabarla?,1
@GokuSaiyajin_7 Que vaina linda....En Medellín aclaman a Petro...No hay más que decir los santos óleos al Centro demoníaco.,1
@petrogustavo Con los guerrilleros de Antioquia en medellin,0
"🇨🇴 Delincuentes armados hurtaron dinero y joyas a los clientes de un restaurante de carretera en Guarne, Antioquia, en la vía Medellín-Bogotá.

El crimen quedó registrado por las cámaras de seguridad del establecimiento https://t.co/2cC3mJv1Xv",1
‼️Petro pensó que con 15 mariguaneros gritando a favor le ganaba a los miles de comerciantes de Medellín que los sacaron a gritos!!‼️,1
Jajajajaja será que Medellín es peligroso jajajajaja https://t.co/EJ4qjlChv4,0
"@pochoharbEC Tranquilamente puedes irte a Medellín a cubrir esta eficiencia de la fuerza pública; de paso ven averiguando como apoyan las leyes a las operaciones militares y policiales y entérate, en el Ecuador las leyes están a favor de los delincuentes y nada en apoyo a las FFAA y Policía",1
#Judicial    | 550 millones en oro sin procesar se llevaron los ladrones en Medellín https://t.co/bkm5kvCJOF Vía @GSNoticiascol,0
"@cielomontoya3: @PedroGomezFraud No existe barrio las Vegas, es una avenida.... y no es Metrallin.... es MEDELLÍN 🤷‍♀️😡😡",0
"@rooxxi6 @josesua65052680 Bogotanos sigan el ejemplo de los ciudadanos de Medellín, fuera Petro no olvidar el daño que causó a la ciudad cuando fue Alcalde, que se puede esperar de Presidente, vuelve 💩el país y nos pone a todos a comer 💩.
#FueraPetroysucomboPactoHistorico
🇨🇴 Es Democracia.",0
"""Si Medellín y Antioquia cambian el país cambia""dijo Petro,como la ve? https://t.co/YXpSlBorzy",1
Estoy pensando ahora que ese visaje del robo en Medellín estaba montado.,1
@anamarqr Y esta que se cree dueña de Medellín o que.,0
El pueblo en Medellín saludó al cacas con tanta efusividad que le tocó montar e al carro y desaparecer saben que no es bien venido he insista en venir a Medellín cada vez se va más aburrido https://t.co/KOhHZ14dDN,0
@AquinoTicias1: Se les tiene a Gustavo Petro en Medellín 😻🥄,1
Fuera rata comunista de Medellín! Fuera! https://t.co/1D4xXIniFb,0
@petrogustavo Jajajaja cuente bien la historia payaso! Cómo le fue en el centro de Medellín? 😂,0
@davidbarguil: Llegando a #Medellín para atender la invitación del encuentro de jóvenes y candidatos a los consejos de juventud 2021. Me…,0
@hvieirap: @mas_medellin Esta señora Lady Tricen si da lora todo el día. Las muchachitas no van al colegio?? Se la pasan pegadas a la fa…,0
